detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,4.50E-01,1.50E-01,2.50E-02
1.53E-02,-2.61E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,1.78E-02,-2.60E-02,3.14E-02,5.00E-01,1.00E-01,3.50E-02
-3.47E-02,2.39E-02,4.03E-02,2.50E-02,-2.50E-02,2.50E-02,-1.92E-02,2.17E-02,3.18E-02,5.00E-01,1.00E-01,2.42E-02
-3.47E-02,2.39E-02,3.96E-02,2.50E-02,-2.50E-02,2.50E-02,-1.92E-02,2.17E-02,3.15E-02,5.00E-01,1.00E-01,2.49E-02
-3.47E-02,2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,-1.92E-02,2.17E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
-3.47E-02,2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,-1.92E-02,2.17E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.00E-01,1.00E-01,2.50E-02
2.02E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.14E-02,-2.39E-02,3.14E-02,5.50E-01,1.00E-01,3.50E-02
-2.98E-02,-2.39E-02,4.03E-02,2.50E-02,-2.50E-02,2.50E-02,-1.56E-02,-2.39E-02,3.18E-02,5.50E-01,1.00E-01,2.42E-02
-2.98E-02,-2.39E-02,3.96E-02,2.50E-02,-2.50E-02,2.50E-02,-1.56E-02,-2.39E-02,3.14E-02,5.50E-01,1.00E-01,2.49E-02
-2.98E-02,-2.39E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,-1.56E-02,-2.39E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.39E-02,3.86E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.39E-02,3.10E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,1.00E-01,2.50E-02
2.27E-02,-2.29E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.30E-02,3.14E-02,5.50E-01,5.00E-02,3.50E-02
2.27E-02,2.72E-02,4.03E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.18E-02,5.50E-01,5.00E-02,2.42E-02
2.27E-02,2.72E-02,3.95E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.49E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,2.72E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,2.47E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
